Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Next Day Close,Rendement
2020-05-18 00:00:00+02:00,261.9920807627619,266.58171138143246,258.7410899761902,264.52593994140625,1325265,0.0,0.0,271.697265625,0.027110103777278828
2020-05-19 00:00:00+02:00,268.8287390918904,271.697265625,260.4144062668332,271.697265625,1391017,0.0,0.0,282.9801330566406,0.04152734995579006
2020-05-20 00:00:00+02:00,269.7848944804354,282.9801330566406,269.6892711004318,282.9801330566406,1404267,0.0,0.0,277.33868408203125,-0.019935848194262442
2020-05-21 00:00:00+02:00,280.1594133975172,282.3586053118502,277.0040460108377,277.33868408203125,894501,0.0,0.0,278.9642028808594,0.00586113258670878
2020-05-22 00:00:00+02:00,272.60564162466284,279.2032467565071,271.64946612207206,278.9642028808594,804110,0.0,0.0,282.6454772949219,0.01319622509284715
2020-05-25 00:00:00+02:00,281.59367843248674,284.55782825201857,279.15544263425244,282.6454772949219,459543,0.0,0.0,280.9243469238281,-0.006089361087840313
2020-05-26 00:00:00+02:00,286.8526466261663,287.28293726816963,280.35066497470393,280.9243469238281,844887,0.0,0.0,274.94830322265625,-0.021272786665202298
2020-05-27 00:00:00+02:00,281.25906850332575,282.59770861009423,270.59771558061726,274.94830322265625,1222535,0.0,0.0,281.97613525390625,0.02556055792626144
2020-05-28 00:00:00+02:00,279.87256676539994,282.83668732557516,275.66537142806914,281.97613525390625,1082638,0.0,0.0,280.1116027832031,-0.006612376856020816
2020-05-29 00:00:00+02:00,277.3386707030386,282.4542150693471,277.0996268464836,280.1116027832031,1300860,0.0,0.0,280.0638122558594,-0.00017061245185454973
2020-06-01 00:00:00+02:00,284.94031338813164,284.94031338813164,277.0996622201518,280.0638122558594,642918,0.0,0.0,283.6972961425781,0.012973771432487997
2020-06-02 00:00:00+02:00,282.93233819775566,288.04788320438877,278.24708385884526,283.6972961425781,1151499,0.0,0.0,294.54986572265625,0.038254046575840236
2020-06-03 00:00:00+02:00,286.61362035081197,295.9363319385365,285.8008652994395,294.54986572265625,1165660,0.0,0.0,296.7012023925781,0.0073038114094662035
2020-06-04 00:00:00+02:00,293.2589944423663,298.1354654318851,292.63745711454163,296.7012023925781,1167708,0.0,0.0,306.45428466796875,0.03287173154925709
2020-06-05 00:00:00+02:00,300.71723097683673,307.6973012956484,299.71325825295423,306.45428466796875,1494097,0.0,0.0,291.92034912109375,-0.04742611304202175
2020-06-08 00:00:00+02:00,300.4781309507031,302.00801748529045,290.1036216275906,291.92034912109375,1444709,0.0,0.0,295.8406982421875,0.01342951641739617
2020-06-09 00:00:00+02:00,293.5458828442581,297.466208288308,292.11161957303204,295.8406982421875,1248671,0.0,0.0,294.50201416015625,-0.004525016638972869
2020-06-10 00:00:00+02:00,297.17929352591324,298.9482237976468,292.6374605153264,294.50201416015625,935088,0.0,0.0,287.235107421875,-0.024675236123612238
2020-06-11 00:00:00+02:00,288.9562407883738,291.1076356113774,285.0837125988714,287.235107421875,1363524,0.0,0.0,292.5896911621094,0.01864181502148294
2020-06-12 00:00:00+02:00,283.8406915271174,294.6932888490641,283.02793654896857,292.5896911621094,1369570,0.0,0.0,290.3426513671875,-0.007679832416504729
2020-06-15 00:00:00+02:00,284.940266249166,291.8247407299335,280.5418536186843,290.3426513671875,881683,0.0,0.0,298.8526611328125,0.029310229570310875
2020-06-16 00:00:00+02:00,298.2789791380114,300.6694180502244,294.5020739846497,298.8526611328125,1296418,0.0,0.0,307.7450866699219,0.029755216177103104
2020-06-17 00:00:00+02:00,298.3267522764444,311.4741652373454,297.89646163475084,307.7450866699219,1302287,0.0,0.0,306.8367004394531,-0.002951748930578566
2020-06-18 00:00:00+02:00,307.6016583184443,311.1394900257407,303.92037694747756,306.8367004394531,802136,0.0,0.0,312.8606262207031,0.01963235093006313
2020-06-19 00:00:00+02:00,307.8885020924873,313.52993154324315,307.3147909730532,312.8606262207031,2345932,0.0,0.0,308.4143981933594,-0.014211529526912157
2020-06-22 00:00:00+02:00,308.8446888436889,313.1952757296394,306.59767056560514,308.4143981933594,716743,0.0,0.0,313.5299072265625,0.0165864793056645
2020-06-23 00:00:00+02:00,311.2350921069666,315.87254862416177,310.039872859244,313.5299072265625,750908,0.0,0.0,307.6494445800781,-0.01875566735722932
2020-06-24 00:00:00+02:00,311.90443691533136,313.9602082536499,306.8366896286057,307.6494445800781,714787,0.0,0.0,307.8884582519531,0.0007769026601079629
2020-06-25 00:00:00+02:00,306.07173094923047,310.37451996206835,303.1075815710222,307.8884582519531,761892,0.0,0.0,309.80084228515625,0.006211288477849246
2020-06-26 00:00:00+02:00,310.374553384679,314.9641838205438,308.31878202653456,309.80084228515625,631864,0.0,0.0,308.07977294921875,-0.005555405605880637
2020-06-29 00:00:00+02:00,308.9881222108711,312.57378051251396,304.3028678660902,308.07977294921875,915218,0.0,0.0,312.57373046875,0.014586993091143299
2020-06-30 00:00:00+02:00,311.90442520103113,313.1474415411928,308.17531782023156,312.57373046875,989573,0.0,0.0,312.81280517578125,0.0007648586036731958
2020-07-01 00:00:00+02:00,312.0956735595231,315.0120263070691,308.7490593503183,312.81280517578125,690502,0.0,0.0,318.1673889160156,0.01711753371868979
2020-07-02 00:00:00+02:00,316.3028350699886,318.88452052138604,312.09566882118065,318.1673889160156,827104,0.0,0.0,319.31488037109375,0.003606565270525007
2020-07-03 00:00:00+02:00,320.22322976002687,324.0001353723872,318.024037365593,319.31488037109375,390428,0.0,0.0,328.4941101074219,0.02874663944774646
2020-07-06 00:00:00+02:00,325.386539460403,329.21124179519546,321.8008810215351,328.4941101074219,820104,0.0,0.0,327.2032470703125,-0.003929638302151737
2020-07-07 00:00:00+02:00,326.2948687307203,329.06777166924996,323.2829219323146,327.2032470703125,589358,0.0,0.0,328.8287658691406,0.004967917688417127
2020-07-08 00:00:00+02:00,325.09968705949063,330.59769647299674,324.62159928440315,328.8287658691406,623838,0.0,0.0,329.259033203125,0.0013084844716888377
2020-07-09 00:00:00+02:00,328.9243659482503,333.7052433602888,327.10763836770764,329.259033203125,623430,0.0,0.0,333.4184875488281,0.012632772152790394
2020-07-10 00:00:00+02:00,331.79297714148584,337.6256549099777,330.8368014148533,333.4184875488281,773504,0.0,0.0,338.00799560546875,0.013765007724619666
2020-07-13 00:00:00+02:00,339.44225867027274,339.9203463585407,333.99204735195497,338.00799560546875,905887,0.0,0.0,328.2550048828125,-0.028854319570712703
2020-07-14 00:00:00+02:00,329.35462994275014,330.69326967379357,323.76099798715546,328.2550048828125,1026716,0.0,0.0,316.20721435546875,-0.03670253415220532
2020-07-15 00:00:00+02:00,332.7490369937261,332.7490369937261,315.20321268403126,316.20721435546875,1547753,0.0,0.0,317.1634216308594,0.0030239894347119205
2020-07-16 00:00:00+02:00,320.6056300499259,320.6056300499259,312.52596466941236,317.1634216308594,1232068,0.0,0.0,318.5020751953125,0.004220706024577951
2020-07-17 00:00:00+02:00,322.8048650845853,323.9522582136278,318.5020751953125,318.5020751953125,982638,0.0,0.0,324.0478515625,0.017412057248878857
2020-07-20 00:00:00+02:00,318.9323071101149,325.290897145597,316.15940416345046,324.0478515625,718457,0.0,0.0,322.61358642578125,-0.004426090559783018
2020-07-21 00:00:00+02:00,327.5378840875217,331.1713682541672,321.6574109893206,322.61358642578125,718697,0.0,0.0,323.7610168457031,0.00355667110190304
2020-07-22 00:00:00+02:00,322.56579751976665,326.39049936276336,318.8845161598505,323.7610168457031,770491,0.0,0.0,324.28692626953125,0.0016243753770972403
2020-07-23 00:00:00+02:00,325.67339246482476,327.1554528693151,321.0359352924752,324.28692626953125,759888,0.0,0.0,308.4143981933594,-0.04894593889048557
2020-07-24 00:00:00+02:00,313.6255663799689,314.48611850046717,302.3905041697109,308.4143981933594,1438081,0.0,0.0,309.7530822753906,0.004340536920043423
2020-07-27 00:00:00+02:00,302.62956272866984,312.14352115950334,301.0518789011879,309.7530822753906,777126,0.0,0.0,308.8446960449219,-0.002932614015640805
2020-07-28 00:00:00+02:00,310.0877125612734,312.4781513851505,306.83672159683283,308.8446960449219,717419,0.0,0.0,295.2669982910156,-0.043962865245163074
