Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Next Day Close,Rendement
2020-05-18 00:00:00+02:00,95.54296584545075,97.35991621316363,95.14719162451243,96.56837463378906,3136204,0.0,0.0,97.21600341796875,0.006706427302268
2020-05-19 00:00:00+02:00,97.55780406250284,98.22341873343855,96.04667422679599,97.21600341796875,3456418,0.0,0.0,99.1229019165039,0.019615067802537314
2020-05-20 00:00:00+02:00,96.94615738128266,99.42872932878831,96.73028364834806,99.1229019165039,2928298,0.0,0.0,97.44377899169922,-0.016939807979180183
2020-05-21 00:00:00+02:00,98.88563468557308,98.88563468557308,97.09700647996651,97.44377899169922,2160165,1.58,0.0,98.53677368164062,0.011216669768467347
2020-05-22 00:00:00+02:00,97.12884391023921,98.90728374786997,96.85095959384428,98.53677368164062,2466986,1.58,0.0,103.3719253540039,0.04906951477815807
2020-05-25 00:00:00+02:00,99.57421261194992,103.52013222534873,99.40748341513327,103.3719253540039,2617792,0.0,0.0,102.79764556884766,-0.005555471499535211
2020-05-26 00:00:00+02:00,105.0392215872625,105.16889907150845,102.4456577685576,102.79764556884766,2903668,0.0,0.0,103.5942153930664,0.007748911172146016
2020-05-27 00:00:00+02:00,102.96435747079174,104.61311983649117,102.50122165719564,103.5942153930664,3238084,0.0,0.0,104.29818725585938,0.006795474632651022
2020-05-28 00:00:00+02:00,103.6497999221502,104.90952994212111,102.68647655000231,104.29818725585938,2724151,0.0,0.0,105.1318359375,0.007992935482143687
2020-05-29 00:00:00+02:00,103.55717690440001,106.7805984012356,103.01993763263005,105.1318359375,8886659,0.0,0.0,107.3919448852539,0.021497854837211464
2020-06-02 00:00:00+02:00,108.2811648835171,108.37379064162721,104.53902630735178,107.3919448852539,4767770,0.0,0.0,110.26338195800781,0.026737918526589476
2020-06-03 00:00:00+02:00,108.37378687724923,110.59684032913533,107.4660375187594,110.26338195800781,4160300,0.0,0.0,110.78208923339844,0.0047042568999757966
2020-06-04 00:00:00+02:00,109.83729524868613,111.70836089432466,109.31857831308092,110.78208923339844,3330477,0.0,0.0,112.20854949951172,0.01287627157047002
2020-06-05 00:00:00+02:00,111.33785186860841,112.43085272150482,109.4112121665149,112.20854949951172,4454407,0.0,0.0,111.35638427734375,-0.007594476766422126
2020-06-08 00:00:00+02:00,111.72689436863482,112.0418233527523,109.68909239998004,111.35638427734375,2824410,0.0,0.0,111.782470703125,0.003826331364352141
2020-06-09 00:00:00+02:00,111.5972191871235,112.7828458500748,110.91177303075473,111.782470703125,3690623,0.0,0.0,111.57868194580078,-0.001823083315678776
2020-06-10 00:00:00+02:00,112.44937955691726,113.35712181511407,111.0970237979462,111.57868194580078,2326294,0.0,0.0,107.79950714111328,-0.03387004344183981
2020-06-11 00:00:00+02:00,109.8187799028552,111.02293604281695,107.79950714111328,107.79950714111328,3438234,0.0,0.0,106.79911804199219,-0.009280089730016575
2020-06-12 00:00:00+02:00,106.79911804199219,109.37415195290582,105.44675529048031,106.79911804199219,3261941,0.0,0.0,105.92843627929688,-0.008152518285337997
2020-06-15 00:00:00+02:00,104.29819604543805,106.61387538510982,103.44602774449304,105.92843627929688,2819896,0.0,0.0,110.05960083007812,0.038999580243861895
2020-06-16 00:00:00+02:00,107.44751497289548,110.98587251087895,106.79912762309175,110.05960083007812,3929508,0.0,0.0,111.3749008178711,0.011950797366816463
2020-06-17 00:00:00+02:00,109.74466780787938,111.83803664121025,108.87397019859637,111.3749008178711,3340030,0.0,0.0,111.52310180664062,0.0013306497934564363
2020-06-18 00:00:00+02:00,111.43047606022385,113.32006390117876,110.55977849674494,111.52310180664062,3548641,0.0,0.0,114.37602996826172,0.025581499397026426
2020-06-19 00:00:00+02:00,112.63463468990658,115.56165658601462,112.00476966586385,114.37602996826172,11148444,0.0,0.0,114.87620544433594,0.004373079536096967
2020-06-22 00:00:00+02:00,112.98661752153252,116.22856825478675,112.56052634915434,114.87620544433594,2872553,0.0,0.0,116.2470932006836,0.011933609323576844
2020-06-23 00:00:00+02:00,116.33971895320217,118.35899145243155,115.76543504745186,116.2470932006836,3193594,0.0,0.0,111.24522399902344,-0.04302790774325136
2020-06-24 00:00:00+02:00,114.98736232137271,115.3949241096845,111.24522399902344,111.24522399902344,3178092,0.0,0.0,111.89361572265625,0.005828490431539824
2020-06-25 00:00:00+02:00,111.00438873905593,112.80135796253117,109.41120747176029,111.89361572265625,2709382,0.0,0.0,113.11630249023438,0.010927225469312947
2020-06-26 00:00:00+02:00,113.00514734221002,115.83953648135501,112.41233401986456,113.11630249023438,2213330,0.0,0.0,113.41271209716797,0.0026203968871700307
2020-06-29 00:00:00+02:00,113.30155694625648,114.30193210378259,112.50496269862188,113.41271209716797,2611429,0.0,0.0,115.15409088134766,0.015354352717424977
2020-06-30 00:00:00+02:00,113.67205765941041,115.28376834658643,113.17187012196436,115.15409088134766,2438697,0.0,0.0,114.7280044555664,-0.003700141458459174
2020-07-01 00:00:00+02:00,113.91288796667963,115.00588877083483,112.48642881095901,114.7280044555664,1979534,0.0,0.0,118.24785614013672,0.030679969561690876
2020-07-02 00:00:00+02:00,116.08037654940088,118.24785614013672,115.35788570811984,118.24785614013672,2649799,0.0,0.0,118.17374420166016,-0.0006267508003589654
2020-07-03 00:00:00+02:00,118.56277661637853,118.84066095083004,117.74766007122211,118.17374420166016,1407442,0.0,0.0,121.08223724365234,0.024612007190268306
2020-07-06 00:00:00+02:00,120.11890676479895,121.15634067539372,119.48904879567394,121.08223724365234,1962994,0.0,0.0,119.28527069091797,-0.014840876693733043
2020-07-07 00:00:00+02:00,120.71173705128933,120.80435574280106,118.39605068983218,119.28527069091797,1782075,0.0,0.0,119.28527069091797,0.0
2020-07-08 00:00:00+02:00,118.39605068983218,119.9521874584554,118.24785088976407,119.28527069091797,1659263,0.0,0.0,124.75027465820312,0.04581457488951522
2020-07-09 00:00:00+02:00,127.36236782248865,129.41869227367096,124.10188724877301,124.75027465820312,4127715,0.0,0.0,125.0837173461914,0.0026728813936631704
2020-07-10 00:00:00+02:00,124.60206626471185,125.56538256145467,123.74989804311296,125.0837173461914,2106071,0.0,0.0,127.38087463378906,0.018364958576022054
2020-07-13 00:00:00+02:00,126.97331286760205,127.97368789357482,125.75062756904099,127.38087463378906,2162648,0.0,0.0,124.06483459472656,-0.026032479747025435
2020-07-14 00:00:00+02:00,124.15745328507947,124.60207388039791,121.5083156398916,124.06483459472656,2563924,0.0,0.0,127.21416473388672,0.025384551145760527
2020-07-15 00:00:00+02:00,125.65803490494194,127.62172658445395,124.89848525001467,127.21416473388672,2797576,0.0,0.0,125.4727783203125,-0.013688620423810057
2020-07-16 00:00:00+02:00,126.04706228637538,126.9177599986548,125.3801454911735,125.4727783203125,2111962,0.0,0.0,125.88031768798828,0.0032480301554764063
2020-07-17 00:00:00+02:00,126.1582020232253,126.51018979011116,125.25045971964983,125.88031768798828,2284279,0.0,0.0,128.9740753173828,0.024576976657008733
2020-07-20 00:00:00+02:00,126.69544073911032,129.12226804623728,125.78769843957026,128.9740753173828,1720263,0.0,0.0,131.40090942382812,0.018816448968316267
2020-07-21 00:00:00+02:00,130.86367011930136,132.64211016163907,130.6598892060745,131.40090942382812,2029889,0.0,0.0,131.7528839111328,0.0026786305273535705
2020-07-22 00:00:00+02:00,131.0859671958369,132.23453499034812,130.27084362518997,131.7528839111328,1497826,0.0,0.0,130.8451385498047,-0.006889757054125649
2020-07-23 00:00:00+02:00,132.27160491865644,132.29013431058286,130.67841642382155,130.8451385498047,2013707,0.0,0.0,125.63949584960938,-0.039784762031596956
2020-07-24 00:00:00+02:00,126.75101908963178,127.06594808311091,124.99110847074505,125.63949584960938,2911843,0.0,0.0,129.02964782714844,0.026983170814351868
2020-07-27 00:00:00+02:00,130.60430685610348,130.65988089548785,127.91812463810865,129.02964782714844,2146435,0.0,0.0,127.6031723022461,-0.011055408961615462
2020-07-28 00:00:00+02:00,130.2337944245017,130.34494249523675,126.8992109646189,127.6031723022461,1923632,0.0,0.0,129.27047729492188,0.013066328701660601
2020-07-29 00:00:00+02:00,126.95479802513957,129.73361314887833,126.89922398407033,129.27047729492188,1576655,0.0,0.0,123.67579650878906,-0.043278874675838984
2020-07-30 00:00:00+02:00,129.21489710088733,129.21489710088733,122.82362827414195,123.67579650878906,2662433,0.0,0.0,123.91663360595703,0.0019473260247072966
2020-07-31 00:00:00+02:00,124.12041452169548,126.25084237382491,123.76842673382268,123.91663360595703,2530930,0.0,0.0,127.3993911743164,0.02810565028286847
2020-08-03 00:00:00+02:00,124.62057634096216,127.97368918418215,124.39828019991502,127.3993911743164,2374262,0.0,0.0,125.34309387207031,-0.016140558312657316
2020-08-04 00:00:00+02:00,128.2886311089842,128.2886311089842,123.89809814026879,125.34309387207031,2028269,0.0,0.0,125.97293090820312,0.005024904178411672
2020-08-05 00:00:00+02:00,126.1581823916058,127.04740929923376,125.88029809961068,125.97293090820312,1568042,0.0,0.0,125.26899719238281,-0.005587976009967342
2020-08-06 00:00:00+02:00,125.84328115747905,127.67729527430454,124.97258344666518,125.26899719238281,1582722,0.0,0.0,127.1030044555664,0.014640551966477414
2020-08-07 00:00:00+02:00,125.47277134338078,127.34383001063719,124.95404731634557,127.1030044555664,1527331,0.0,0.0,124.99110412597656,-0.016615660177632836
2020-08-10 00:00:00+02:00,126.4546150924177,126.8251181149513,124.30565798712662,124.99110412597656,1492682,0.0,0.0,126.99185943603516,0.016007181663441138
2020-08-11 00:00:00+02:00,125.62096710363322,127.93664642133054,124.63912133433513,126.99185943603516,2024722,0.0,0.0,127.89958953857422,0.0071479392976073345
2020-08-12 00:00:00+02:00,126.58428550797429,127.95516357547818,125.10224523287894,127.89958953857422,1550526,0.0,0.0,127.0103759765625,-0.006952434837513954
2020-08-13 00:00:00+02:00,127.34383436702893,127.67729275749538,125.82474928463404,127.0103759765625,1432603,0.0,0.0,125.26899719238281,-0.013710523811857922
2020-08-14 00:00:00+02:00,126.47313916645102,127.06595252410094,125.10226092697032,125.26899719238281,1258424,0.0,0.0,125.65802001953125,0.003105499651689498
2020-08-17 00:00:00+02:00,125.04667731609989,126.32493676258653,125.04667731609989,125.65802001953125,951666,0.0,0.0,125.34309387207031,-0.0025062160569774053
2020-08-18 00:00:00+02:00,125.30603508896064,127.28825597179139,124.75026641259201,125.34309387207031,1577919,0.0,0.0,126.75102233886719,0.011232597052645418
2020-08-19 00:00:00+02:00,125.08373036920051,127.28826164763674,124.86143419576841,126.75102233886719,1248577,0.0,0.0,126.4731216430664,-0.002192492736333261
2020-08-20 00:00:00+02:00,125.50980537052631,126.78806473770102,124.8428886688511,126.4731216430664,1533941,0.0,0.0,125.78768920898438,-0.005419589752963202
2020-08-21 00:00:00+02:00,127.36234814106267,127.82548395248472,124.76878477034255,125.78768920898438,2025280,0.0,0.0,128.3812713623047,0.02061872802998488
